id,name,artist_credit,platform,type,first_release_date_year
1551610,"Jazz Cafe",1298824,Compilation,Album,1999
1552073,"The Many Sides of Country",1298824,Compilation,Album,1998
1555818,"Uncut Presents: Ramble On Rose",1528,Compilation,Album,2015
1555818,"Uncut Presents: Ramble On Rose",1528,Live,Album,2015
1559142,"Europe '72: Wembley Empire Pool, London, England (4/8/1972)",1528,Live,Album,2011
1559144,"Europe '72: Tivoli Concert Hall, Copenhagen, Denmark (4/14/1972)",1528,Live,Album,2011
1559145,"Europe '72: Stakladen, Aarhus University, Aarhus, Denmark (4/16/1972)",1528,Live,Album,2011
1559147,"Europe '72: Beat-Club, Bremen, West Germany (4/21/1972)",1528,Live,Album,2011
1559150,"Europe '72: Jahrhunderthalle, Frankfurt, West Germany (4/26/1972)",1528,Live,Album,2011
1559365,"Europe '72: L'Olympia, Paris, France (5/3/1972)",1528,Live,Album,2011
1559366,"Europe '72: L'Olympia, Paris, France (5/4/1972)",1528,Live,Album,2011
1559368,"Europe '72: Bickershaw Festival, Wigan, England (5/7/1972)",1528,Live,Album,2011
1559369,"Europe '72: Concertgebouw, Amsterdam, Holland (5/10/1972)",1528,Live,Album,2011
1559371,"Europe '72: Grote Zaal, De Doelen, Rotterdam, Holland (5/11/1972)",1528,Live,Album,2011
1559375,"Europe '72: L'Esplanade de Lille, Lille, France (5/13/1972)",1528,Live,Album,2011
1559376,"Europe '72: Studio du Grand Theatre de la ville de Luxembourg, Luxembourg (5/16/1972)",1528,Live,Album,2011
1559378,"Europe '72: Kongressaal, Munich, West Germany (5/18/1972)",1528,Live,Album,2011
1559379,"Europe '72: Strand Lyceum, London, England (5/23/1972)",1528,Live,Album,2011
1559380,"Europe '72: Strand Lyceum, London, England (5/24/1972)",1528,Live,Album,2011
1559382,"Europe '72: Strand Lyceum, London, England (5/25/1972)",1528,Live,Album,2011
1562369,"Dr. Giggles",1298824,Soundtrack,Album,1992
1563515,"Gregg Allman Live: Back To Macon, GA",53508,Live,Album,2015
1563913,"The Best of Burl's for Boys and Girls",98,Compilation,Album,1980
1572306,"No Game, No Life Soundtrack",1343524,Compilation,Album,2015
1572306,"No Game, No Life Soundtrack",1343524,Soundtrack,Album,2015
1572527,"Â¡Conjunto! Texas-Mexican Border Music, Volume 1",1298824,Compilation,Album,1988
1576095,"Just Another Dream",21223,Remix,Single,1990
1594774,"Extended Versions",1235870,Live,Album,2006
1596291,"American Musical Theater, Volume II",1298824,Compilation,Album,1989
1602001,"The Nearness of You",1596012,Compilation,Album,1955
1614020,"Best of 60s Rock",1298824,Compilation,Album,2006
1618071,"A Legendary Performer",48922,Compilation,Album,1978
1618788,"Basketball Party Music",1606646,Compilation,Album,2007
1621489,"Le Meilleur de FranÃ§oise Hardy",33532,Compilation,Album,2000
1647543,"No Manâ€™s Sky: Music for an Infinite Universe",192110,Soundtrack,Album,2016
1657570,"Opera Obsession! Opera dâ€™Oroâ€™s Greatest Hits",1298824,Compilation,Album,2002
1661167,"Ante Up - The Built to Last Interview",1528,Interview,Album,1989
1675306,"Borders Rock Essentials, Volume III",1,Compilation,Album,2004
1675529,"Lâ€™elisir dâ€™amore",1683316,Live,Album,1995
1684858,"Shameless: Music From the Television Series",1,Compilation,Album,2014
1684858,"Shameless: Music From the Television Series",1,Soundtrack,Album,2014
1687698,"Star Trek Beyond: Music From the Motion Picture",57042,Soundtrack,Album,2016
1693154,å›ã®åã¯ã€‚,443635,Soundtrack,Album,2016
1694271,"Pal Joey / Annie Get Your Gun",96267,Compilation,Album,2004
1696744,"The Best of Chopin",877743,Compilation,Album,NULL
1697645,"Daveâ€™s Picks, Volume 17: Selland Arena, Fresno, CA â€¢ 7/19/74",1528,Live,Album,2016
1699495,"Pictures at an Exhibition",1715339,Compilation,Album,NULL
1706024,"Message in a Bottle: Original Motion Picture Score",11633,Soundtrack,Album,2012
1707352,"Live in San Diego",938,Live,Album,2016
1708084,"The Essentials",1596440,Compilation,Album,2016
1722083,"The Ghosts of Christmas Eve",2146353,Compilation,Album,2016
1722982,"Ten Fat Hits!",237125,Compilation,Album,NULL
1723902,"All My Yesterdays",1750460,Live,Album,2016
1725351,Live,2365,Live,Album,2015
1743993,"School of Rock: The Musical",1976513,Soundtrack,Album,2015
1744019,"La La Land: Original Motion Picture Score",1412907,Soundtrack,Album,2016
1745893,"Invitation to the Opera: An Enchanted Evening",1,Compilation,Album,NULL
1747157,"2002-12-21: DMB Live Trax, Volume 40: Madison Square Garden, New York, New York + Encore Trax (Bonus CD)",502,Live,Album,2016
1752487,"Twilight on the Trail / When the Spirit Moves You",212629,Compilation,Album,2010
1754392,"Greatest Hits",831440,Compilation,Album,2004
1763516,"An Evening at Pops",1400125,Compilation,Album,1977
1763516,"An Evening at Pops",1400125,Live,Album,1977
1771829,"The Power of One",792,Soundtrack,Single,2000
1772343,"Who Framed Roger Rabbit: As Told by Roger",1956644,Audiobook,Album,1988
1775511,"J-17 Selecta",1,Compilation,Album,2001
1776574,"The Worldâ€™s Greatest Masterpieces",1,Compilation,Album,1992
1794090,"Make Fun Factory: Sound Wave Sing â€™n Play",1984344,Soundtrack,Album,2017
1804125,"Samantha Lam SACD Collection",207520,Compilation,Album,2003
1813296,"The Complete ESP-Disk' Recordings",136695,Compilation,Album,2005
1813916,"Captain Underpants: The First Epic Movie (Original Motion Picture Soundtrack)",1,Soundtrack,Album,2017
1826534,"Christmas in the Forest",32758,Compilation,Album,1987
1826801,"The Bright Midnight Sampler",1757,Live,Album,2000
1832610,"Arias and Duets: Tosca / La bohÃ¨me / Guglielmo Tell / Mefistofele",1726855,Compilation,Album,1990
1836560,"Dining and the Opera in Manhattan",1,Compilation,Album,1994
1840951,"Daveâ€™s Picks, Volume 20: CU Events Center, University of Colorado, Boulder, CO â€¢ 12/9/81",1528,Live,Album,2016
1844814,"Transâ€Atlantic Remixes",2053882,Remix,Single,1985
1856454,"Daveâ€™s Picks, Volume 21: Boston Garden, Boston, MA â€¢ 4/2/73",1528,Live,Album,2017
1856571,"The Singles",1757,Compilation,Album,2017
1857035,"WCBSFM 101.1: The Ultimate Christmas Album, Volume 7",1,Compilation,Album,2008
1859907,"Crossroads: Eric Clapton Guitar Festival 2010",938,Compilation,Album,2010
1859907,"Crossroads: Eric Clapton Guitar Festival 2010",938,Live,Album,2010
1865759,"The Best of Broadway: The Early â€™50s: Encore!",1,Compilation,Album,1996
1869826,"The Jive Collection, Volume 2",38752,Compilation,Album,1995
1870160,"Carson McCullers Reads From â€˜The Member of the Weddingâ€™ and Other Works",2088877,Audiobook,Album,1958
1886728,"The Greatest Showman: Original Motion Picture Soundtrack",1465867,Soundtrack,Album,2017
1888488,"Daveâ€™s Picks, Volume 22: Felt Forum, New York, NY â€¢ 12/7/71",1528,Live,Album,2017
1896689,"Ceremony and Devotion",750789,Live,Album,2017
1897746,"L.A. Woman Singles",1757,Compilation,Single,2011
1900381,Earthdance,136489,Compilation,Album,1977
1902744,"Music From the Film A Rage in Harlem",1,Soundtrack,Album,1991
1903239,"Aus BÃ¶hmens Hain und Flur / Die Moldau / Slawische TÃ¤nze",290346,Compilation,Album,1988
1913533,"Extended Versions - The Encore Collection",1447683,Compilation,Album,2003
1923762,"Daveâ€™s Picks, Volume 25: Broome County Veterans Memorial Arena, Binghamton, NY â€¢ 11/6/77",1528,Live,Album,2018
1932815,"Live at the Isle of Wight Festival 1970",1757,Live,Album,2018
1938574,"Menuhin in Moscow",2272994,Live,Album,2008
1949195,"Concierto-serenata / Concierto en modo galante / MÃºsica para un jardÃ­n",2188506,Compilation,Album,1986
1966371,"Daveâ€™s Picks, Volume 26: Albuquerque Civic Auditorium, Albuquerque, NM â€¢ 11/17/71",1528,Live,Album,2018
1967493,"Hair: The Actorsâ€™ Fund of America Benefit Recording",37977,Soundtrack,Album,2005
1976243,"Breakinâ€™ It Up at Dukes!",2222950,Live,Album,1965
1976339,"Lâ€™Histoire du soldat",833169,Soundtrack,Album,NULL
1979990,"The Sound of Delos: Nowâ€¦ & Beyond",1,Compilation,Album,1993
1999110,"A Paranormal Evening at the Olympia Paris",859426,Live,Album,2018
2006608,"Mamma Mia! Here We Go Again",945912,Soundtrack,Album,2018
2016394,"Daveâ€™s Picks, Volume 27: BSU Pavilion, Boise State University, Boise ID â€¢ 9/2/83",1528,Live,Album,2018
2026185,"Ð’ÐµÐ»Ð¸ÐºÐ¸Ðµ Ð¸ÑÐ¿Ð¾Ð»Ð½Ð¸Ñ‚ÐµÐ»Ð¸ Ð Ð¾ÑÑÐ¸Ð¸",292793,Compilation,Album,2014
2029733,"Daveâ€™s Picks, Volume 23: McArthur Court, U. Of Oregon, Eugene, OR â€¢ 1/22/78",1528,Live,Album,2017
2029744,"Daveâ€™s Picks, Volume 24: Berkeley Community Theatre, Berkeley, CA â€¢ 8/25/72",1528,Live,Album,2017
2032703,"Amana presents America, 200 Years Young: A Musical Celebration of the American Bicentennial",2467934,Compilation,Album,1976
2035581,"Pepping: Symphony no. 2 / Heinz Schubert: Hymnisches Konzert",2283767,Live,Album,2006
2039593,"Europe '72: Musikhalle, Hamburg, West Germany (4/29/72)",1528,Live,Album,2011
2048943,"Houston, Texas 11-18-1972",1528,Live,Album,2014
2052951,"Violin Concertos",2302956,Compilation,Album,2000
2054084,"The Grand Piano Era",2304344,Compilation,Album,1995
2055797,"Daveâ€™s Picks, Volume 28: Capitol Theatre, Passaic, NJ â€¢ 6/17/76",1528,Live,Album,2018
2062963,"Lo esencial JosÃ© JosÃ©",265878,Compilation,Album,2008
2063954,IX,1237346,Live,Album,NULL
2071357,"Stokowski Plays Bach",2322016,Compilation,Album,1987
2076258,"Wanted Man",387,Compilation,Album,1994
2085702,"Great Hits",38093,Compilation,Album,1977
2087387,"Timeless Favorites: We Could Have Danced All Nightâ€¦ With Lerner & Loewe",953294,Compilation,Album,1997
2087904,"Heart Full of Soul and Other Hits",38093,Compilation,Album,1997
2094322,"The Sound of Everest 35mm Ultra Analog",2350341,Compilation,Album,1997
2094445,ç¬¬ä¸€éšŽæ®µ,614830,Compilation,Album,1985
2098599,"The Winterâ€™s Tale",36803,"Audio drama",Album,2003
2101865,"Daveâ€™s Picks, Volume 29: Swing Auditorium, San Bernardino, CA â€¢ 2/26/77",1528,Live,Album,2019
2102156,Attitude,1,Compilation,Album,1997
2118802,Tapestry,2376866,Compilation,Album,1998
2125710,"The Worldâ€™s Most Beautiful Melodies: Elegant Voices: Legendary Vocalists Sing Legendary Songs",1,Compilation,Album,2008
2143571,"Roar!: Sing & Play Roar Music",1984344,Soundtrack,Album,2019
2147236,"Symphonic Dances",1169875,Compilation,Album,1990
2148536,"No Easy Day: The Autobiography of a Navy SEAL",2406725,Spokenword,Album,2012
2148536,"No Easy Day: The Autobiography of a Navy SEAL",2406725,Audiobook,Album,2012
2155046,Ð›ÑƒÑ‡ÑˆÐµÐµ,310356,Compilation,Album,2011
2211554,"Khiâ€¦ PhÃºt bÃªn nÃ ng",1,Compilation,Album,NULL
2211578,Love,1,Compilation,Album,NULL
2211598,"NgÆ°á»i tÃ¬nh mÃ¹a Ä‘Ã´ng",1,Compilation,Album,NULL
2220029,"The Johnny Cash Songbook",387,Compilation,Album,1972
2233272,"Giants Stadium 1987, 1989, 1991",1274302,Live,Album,2019
2259912,"Now Thatâ€™s What I Call Music! 72",1,Compilation,Album,2019
2263012,"Doubt Me Now (Dragged & Chopped)",2545312,Remix,Album,2004
95051,"BedÅ™ich Smetana: Â»Die MoldauÂ« / VyÅ¡ehrad / Aus BÃ¶hmens Hain und Flur / AntonÃ­n DvoÅ™Ã¡k: Slawische TÃ¤nze op. 46",1132108,Compilation,Album,1989
252713,"Snow White and the Seven Dwarfs",2064653,Soundtrack,Album,1989
1356255,"Ministry of Sound: Clubbers Guide to 2014",1492892,Compilation,Album,2014
1356255,"Ministry of Sound: Clubbers Guide to 2014",1492892,DJ-mix,Album,2014
1381524,Inspired,1168225,Compilation,Album,2014
1381524,Inspired,1168225,DJ-mix,Album,2014
51005,"Violin Concertos",987452,Compilation,Album,1994
172164,"Ofra Harnoy Collection, Volume 3",46612,Compilation,Album,NULL
369062,"FÃ¼r Elise: Best of Romantic Piano Music",1,Compilation,Album,1994
731111,"Promo Only: Rhythm Radio, July 2008",1,Compilation,Album,2008
733686,"Listen: Brief Fifth Edition",1,Compilation,Album,2004
778005,"Grosse Stimmen",413630,Compilation,Album,1990
823594,"Promo Only: Urban Club, April 2009",1,Compilation,Album,2009
932499,"Les ChÅ“urs de lÃ©gende",1,Compilation,Album,NULL
959883,"Classical Winter",1,Compilation,Album,1998
980019,"Magical World of Melody",1,Compilation,Album,1964
1009006,"Xclusive R&B: 45 Smooth Street Beats",1,Compilation,Album,2006
1052100,"111 Years of Deutsche Grammophon: The Collectorsâ€™ Edition 2",1,Compilation,Album,2010
1102023,"Dla Uszka Maluszka",1,Compilation,Album,2008
1107176,"Picnic at Hanging Rock",1,Soundtrack,Album,NULL
1114382,"Complete Suites",1008129,Compilation,Album,1997
1167619,"The Top 100 Masterpieces Of Classical Music: 1685-1928",1,Compilation,Album,1991
1335789,"I Love Classical Music",1223975,Compilation,Album,2013
1577545,"Life is Beautiful With ABC Classic FM",1298824,Compilation,Album,2009
1712163,"Audio HÃ¶rkurs, Teil 4",1,Compilation,Album,2005
1828378,"The Symphony Edition",2030004,Compilation,Album,2014
1889363,"The Moon Man Mixtap",541578,Mixtape/Street,Other,2009
1897739,"Der Nussknacker und andere festliche Ballettmusik",1,Compilation,Album,NULL
1914256,"Woodstock â€™94",347,Live,Broadcast,1994
2014512,"BBC Legends: Cherkassky",2263540,Compilation,Album,2006
2045031,"Symphonie Nr. 6 Â»PathÃ©tiqueÂ« / Schwanensee-Suite",1100385,Compilation,Album,1993
2051720,"Best-Loved Classics, Volume 9",1,Compilation,Album,1991
2057757,"1. Herbert von Karajan GedÃ¤chtniskonzert",2308389,Live,Album,2001
144349,"Great Pianists of the 20th Century, Volume 71: Ivan Moravec",406775,Compilation,Album,1998
152768,"Duck Season, Volume 1",121009,Compilation,Album,2002
164356,"The Lord of the Rings: The Return of the King: Original Motion Picture Soundtrack",31856,Soundtrack,Album,2003
209170,"Avenue Q: The Musical",845578,Soundtrack,Album,2003
481940,"Antoine 'Fats' Domino",3418,Live,Album,1989
484950,"The Heifetz Collection, Volume 17: Sonatas and Partitas",1528849,Compilation,Album,1994
489052,"Cantatas, Volume 1: City of London",1536675,Live,Album,2005
761205,"The Berlin Recital",1895008,Live,Album,1996
872171,"Duck Season, Volume 2",121009,Compilation,Album,2003
888712,"An Irish Rhapsody",1115731,Compilation,Album,1991
1022018,"The Piano Concertos / 4 Ballades, op. 10 / Waltzes, op. 39 / Piano Pieces, opp. 116â€“119",1330884,Compilation,Album,2005
1030447,"Concerto no. 1, op. 15",1283587,Live,Album,1998
1066280,"Miles Ahead: Live",2530336,Live,Album,2005
1107432,"Music for Summer Evenings",1,Compilation,Album,1998
1111942,"Vocal Works: Chantefleurs et Chantefables / Les Espaces du sommeil / Paroles tissÃ©es / Sleep, sleep / Lacrimosa / Silesian Triptych",1922992,Compilation,Album,2011
1147908,"Music from Estonia",961455,Compilation,Album,2005
1228142,"Symphony no. 2 in F minor / Six Songs / Romanze for Cello and Orchestra",1737413,Compilation,Album,2004
1254524,"The Chopin Collection: The Ballades / The Scherzos",1046118,Compilation,Album,1984
1380385,"Violin Recital, 2006",1317894,Live,Album,2007
1422946,"The Heifetz Collection, Volume 2: 1925-1934",1489851,Compilation,Album,1994
1535353,"The Heifetz Collection, Volume 4: 1935-1939",1489851,Compilation,Album,1994
1616025,"â€œEmperorâ€ Concerto",1603140,Live,Album,1995
1800098,"Soft and Easy",1,Compilation,Album,1973
1846819,"Violin Concerto / 3 Violin Sonatas / Piano Trio, op. 8",2056621,Compilation,Album,2006
1903643,"Lucia di Lammermoor",37545,Compilation,Album,2002
1904283,"8 Symphonies",976683,Compilation,Album,NULL
1939602,"Commercial Break",2176248,Compilation,Album,NULL
1960086,"Alpine Symphony, op. 64 / Macbeth, Symphonic Poem, op. 23",2202820,Live,Album,2009
2153773,"Appassionata: The Music From the Book",2411966,Compilation,Album,1996
2216753,"Tchaikovsky: Serenade / Elgar: Introduction & Allegro / Barber: Adagio",2486196,Compilation,Album,1993
286556,"Rachmaninoff Plays Rachmaninoff: The 4 Piano Concertos / Rhapsody on a Theme of Paganini",1725646,Compilation,Album,1994
811539,"Lucia di Lammermoor",1455143,Compilation,Album,1971
89477,"Watermusic Suite / Music of the Royal Fireworks",1074779,Compilation,Album,NULL
275688,"Eric Clapton and Friends",938,Compilation,Album,2001
369277,"Kann denn Liebe SÃ¼nde sein",59208,Compilation,Album,2001
550935,"Classical Treasures: Great Classical Masters",1,Compilation,Album,1999
556940,"Mozart Masterpieces",11285,Compilation,Album,NULL
568448,"The Best of Gershwin, Volume 10",9414,Compilation,Album,1997
578425,"Classic Rock, Vol. 1â€“3: Classic Goes Pop",2053177,Compilation,Album,1990
619882,Schmusehits,1,Compilation,Album,1991
677620,"Worldâ€™s Greatest Masterpieces: Antonio Vivaldi (1675â€“1741)",24465,Compilation,Album,1999
725876,"Olympia - Mar. 21st, 1960",2211116,Live,Album,2002
812718,"The Instruments of Classical Music, Vol. 5: The Violin",1,Compilation,Album,1990
816760,"100 Meisterwerke: Welterfolge der klassischen Musik",1,Compilation,Album,1987
844280,"The Classical Collection 38: Haydn: Symphonic Masterpieces",1180883,Compilation,Album,1989
912677,"Olympia - Mar. 6th, 1965",2220550,Live,Album,2004
912681,"With Sonny Stitt, Olympia, Oct. 11th, 1960 / With John Coltrane, Olympia, Mar. 21st, 1960",1954,Live,Album,2005
985758,"Symphony No. 7 and Symphony No. 8",1021,Compilation,Album,1993
1194592,"Hollywood Film Classics",1,Compilation,Album,1995
1237104,"Pop Music From Africa - Part I",1,Compilation,Album,1990
1357432,"Best of the Classics",11285,Compilation,Album,1994
1365390,"It's My Party!",1298824,Compilation,Album,1992
1378736,Collection,1121,Compilation,Album,2003
1698933,"The Very Best of Classic Rock, Vol. 1",2001055,Compilation,Album,1990
1735683,"Family Christmas",1,Compilation,Album,2016
1843682,"The Baroque Collection: Albinoni: Adagio / Pachelbel: Canon / Vivaldi: The Four Seasons (excerpts) / Bach: Air on the G String / Handel: Hornpipe from â€˜Water Musicâ€™ / Mozart: Eine kleine Nachtmusik - Allegro",2339077,Compilation,Album,1988
