id,release,format,artist_credit,release_group,language
432366,432366,"8cm CD",11827,749871,Japanese
432419,432419,"12" Vinyl",1520839,749917,English
432534,432534,CD,4861,86362,English
432774,432774,CD,3838,315821,English
432780,432780,CD,9041,247559,English
432803,432803,CD,182016,750268,English
432854,432854,CD,39227,750294,English
433004,433004,CD,851496,414647,English
433034,433034,CD,21827,309409,English
433050,433050,CD,956797,142780,Latin
433065,433065,CD,6852,216414,English
433318,433318,CD,118342,173928,English
433502,433509,CD,1,559602,English
433503,433509,CD,1,559602,English
433504,433509,CD,1,559602,English
433505,433509,CD,1,559602,English
433507,433509,CD,1,559602,English
433509,433509,CD,1,559602,English
433608,433608,CD,1008350,751028,English
433705,433705,CD,2997,150535,English
433719,433719,CD,269029,751132,English
433933,433933,CD,552880,751302,English
434182,434182,CD,358,751495,English
434450,434450,CD,885873,19373,English
434600,434600,CD,175518,378747,English
434648,434648,CD,199620,316599,English
434737,434737,CD,1488075,751962,English
434742,434737,CD,1488075,751962,English
434744,434737,CD,1488075,751962,English
434748,434737,CD,1488075,751962,English
434755,434737,CD,1488075,751962,English
434891,434891,CD,494949,752082,English
434915,434915,CD,1,81214,English
434941,434941,CD,14373,216395,English
435037,435037,CD,108200,485561,German
435092,435092,"7" Vinyl",1811,752276,English
435312,435312,CD,1974785,752466,English
435610,435610,"12" Vinyl",1811,171274,English
435611,435611,Cassette,1811,171274,English
435612,435612,CD,1811,171274,English
435650,435650,Cassette,1811,310765,English
436045,436045,CD,1125,55004,English
436233,436233,CD,128758,568659,English
436292,436292,CD,2540823,753311,English
436431,436431,"12" Vinyl",574,559207,English
436502,436502,CD,1811,753467,English
436522,436522,CD,817,99630,English
436659,436659,CD,35610,127656,English
436725,436725,CD,1811,753467,English
436726,436726,CD,1811,753467,English
436742,436742,CD,1811,753467,English
436919,436919,"12" Vinyl",42625,753794,English
436937,436937,"Digital Media",57186,928709,English
437041,437041,DCC,1811,753467,English
437050,437050,MiniDisc,1811,753467,English
437055,437055,CD,1811,753467,English
437056,437056,CD,1811,753467,English
437057,437057,CD,1811,753467,English
437108,437108,CD,96,100144,English
437216,437216,CD,1,754024,English
437222,437216,CD,1,754024,English
437226,437216,CD,1,754024,English
437234,437234,CD,2102,54003,English
437235,437234,CD,2102,54003,English
437239,437240,CD,2102,54003,English
437240,437240,CD,2102,54003,English
437320,437320,CD,93,739152,English
437323,437323,SHM-CD,93,739152,English
437358,437358,CD,39410,362733,English
437634,437634,CD,53809,88505,English
437732,437732,CD,2408164,754424,English
438111,438111,CD,1858488,1254702,English
438119,438119,"12" Vinyl",1858488,317142,English
438121,438121,Vinyl,4605,8475,English
438122,438122,CD,4605,8475,English
438283,438283,CD,395442,699109,English
438522,438522,DualDisc,2433,755029,English
438625,438625,CD,1,755142,English
438820,438820,CD,90549,755309,English
439166,267021,CD,71704,196315,French
439285,439285,CD,82229,755567,English
439299,439299,CD,37880,58706,English
439457,439457,CD,154433,755900,English
439458,439458,CD,154433,755900,English
439459,439459,CD,154433,755900,English
439460,439460,CD,154433,755900,English
439551,439557,CD,1,755991,English
439557,439557,CD,1,755991,English
439665,439665,CD,353670,756074,English
439853,439853,"Digital Media",112461,756259,English
439959,439959,CD,53268,297346,English
439975,439975,CD,53268,333666,English
439995,439995,CD,892381,756377,"[Multiple languages]"
440012,440012,CD,1197985,756406,English
440018,440012,CD,1197985,756406,English
440036,440012,CD,1197985,756406,English
440125,440125,CD,21370,336234,English
440154,440154,CD,1045058,756519,English
440164,440164,CD,30244,769023,English
440220,440220,CD,1264996,1529050,English
440292,440292,CD,9777,726312,English
440321,440321,CD,321631,593727,English
440505,440505,CD,2210,41751,French
440507,440507,CD,387,756823,English
440509,440509,CD,2210,69056,English
440581,440581,"12" Vinyl",869186,756874,English
440974,440974,CD,1,757218,English
441040,441040,CD,1,127934,English
441074,441074,CD,44318,757286,English
441098,441098,CD,2271428,757301,English
441196,441196,CD,1135,46611,English
441376,441377,CD,1,312345,English
441377,441377,CD,1,312345,English
441463,441463,CD,459663,808156,English
441470,441470,Vinyl,807429,760049,English
441507,441507,CD,389736,702715,English
441578,441578,"Copy Control CD",47532,240987,English
441634,441634,CD,1,757720,French
441638,441634,CD,1,757720,French
441725,441725,CD,1,104954,English
441734,441734,Cassette,1,127934,English
441735,441735,CD,1,127934,English
441795,441795,CD,1895018,757816,English
442105,440974,CD,1,757218,English
442188,440974,CD,1,757218,English
442308,442308,"12" Vinyl",1035941,758226,English
442339,442339,CD,3020,758250,English
442716,442716,CD,232732,191733,English
443031,443031,CD,1,402929,English
443144,443144,CD,11593,758898,German
443145,443144,CD,11593,758898,German
443146,443144,CD,11593,758898,German
443148,443144,CD,11593,758898,German
443185,443185,Cassette,22,28611,English
443188,443188,CD,22,28611,English
443195,428066,DVD-Video,91133,746468,English
443260,443260,CD,89953,124133,English
443841,443841,CD,93,739152,English
443985,443985,CD,1,759641,English
443986,443985,CD,1,759641,English
444029,444029,CD,807984,743382,English
444388,444388,"12" Vinyl",187923,759966,English
444393,444393,CD,66393,759970,English
444423,444423,CD,807429,760049,English
444490,444490,CD,32763,676071,English
444512,444512,CD,2115425,760083,German
444882,444882,"Digital Media",89,760331,English
444912,444912,CD,501172,690472,Russian
445055,445055,CD,3219,760540,English
445084,445084,CD,31785,616009,English
445193,445193,CD,1,760664,English
445194,445193,CD,1,760664,English
445195,445193,CD,1,760664,English
445238,445238,CD,9341,344913,English
445396,445396,CD,1,663996,English
445397,445396,CD,1,663996,English
445439,445439,CD,911743,760860,English
445458,445458,CD,1235056,760886,English
445625,445625,CD,956,270190,English
445627,445625,CD,956,270190,English
445711,445711,CD,4742,114873,English
445775,445775,Cassette,8523,88141,English
445776,445776,CD,8523,88141,English
445777,445777,CD,8523,88141,English
445778,445778,CD,8523,88141,English
445779,445779,Cassette,8523,88141,English
445789,445789,"12" Vinyl",2103,39831,English
445790,445790,"12" Vinyl",2103,39831,English
445791,445791,CD,2103,39831,English
445792,445792,CD,2103,39831,English
445827,445828,CD,8523,15913,English
445828,445828,CD,8523,15913,English
445877,445877,CD,1429210,761203,English
445880,445880,CD,1895008,761205,English
445887,445887,CD,2030245,761210,German
445894,445887,CD,2030245,761210,German
445999,445999,CD,1186037,761342,English
446016,446016,CD,1747483,161195,English
446046,446046,CD,533915,761388,English
446061,446061,CD,389736,702715,English
446213,446213,CD,1,761575,English
446314,446314,CD,12608,761716,English
446351,446351,CD,1230417,760612,Italian
446542,446542,CD,1088161,761907,English
446577,446577,CD,1044396,495586,English
446629,447232,CD,2065413,761960,English
446695,446695,"Digital Media",561801,762056,English
446728,446728,CD,561811,762079,English
446759,446759,CD,1958,55438,English
446969,446969,CD,1002613,79716,English
447137,447137,CD,89,731264,English
447159,447159,CD,191,19403,English
447232,447232,CD,2065413,761960,English
447459,447459,CD,322268,762646,English
447708,353575,CD,55940,685830,English
447836,447836,CD,562440,762961,"[Multiple languages]"
447871,447871,"Enhanced CD",562462,762994,English
447895,447895,CD,459663,808156,English
447977,447977,CD,1,763076,German
448083,448083,CD,347,763126,English
448126,448126,CD,222672,758854,English
448218,448218,CD,11481,763244,German
448423,448423,CD,399541,560605,English
448440,448440,CD,153787,763423,English
448447,448447,CD,153787,763423,English
448451,448451,"Enhanced CD",77944,114096,English
448452,448452,"12" Vinyl",153787,763423,English
448524,448524,CD,154433,755900,English
448701,448701,CD,1874,763620,German
448771,448771,CD,1,763655,English
448809,448809,CD,88,778995,English
449081,449081,CD,1224099,566844,"[Multiple languages]"
449122,449122,CD,2402,62200,English
449144,449145,"12" Vinyl",157358,763930,English
449145,449145,"12" Vinyl",157358,763930,English
449313,449313,CD,413630,764077,German
449599,449599,CD,464,19433,English
449742,449742,CD,1,764442,English
449848,449848,"Digital Media",563776,764519,"[Multiple languages]"
449900,449900,CD,11080,764549,English
450138,450138,Cassette,1624,89647,English
450180,450180,CD,431024,602777,English
450235,450235,CD,36237,124487,English
450236,450236,CD,36237,124487,English
450304,450304,CD,639491,204666,English
450465,450465,CD,362053,765012,English
450600,450600,CD,6720,64123,English
450648,450648,CD,176938,786786,English
450788,450788,CD,1020,586978,English
451222,451222,CD,1,765672,English
451450,451450,CD,33563,145649,English
451496,451496,CD,49604,88961,English
451554,451554,CD,197,28464,English
451855,451855,CD,122653,1242756,French
451856,451855,CD,122653,1242756,French
452022,452022,CD,56309,280945,French
452081,452081,CD,960617,766425,French
452097,452097,CD,37248,766454,German
452101,452097,CD,37248,766454,German
452107,452097,CD,37248,766454,German
452120,452097,CD,37248,766454,German
452127,452127,CD,819005,766461,English
452165,452165,CD,1,762085,English
452167,452168,"12" Vinyl",224306,766501,English
452168,452168,"12" Vinyl",224306,766501,English
452173,452165,CD,1,762085,English
452200,452200,CD,9896,18847,English
452549,452549,CD,2482275,766768,English
452552,452552,CD,2532,759964,English
452555,452552,CD,2532,759964,English
452572,452572,"Digital Media",448902,766788,English
452703,452703,CD,3755,141077,English
452729,453153,CD,1,766930,English
452746,452746,CD,367004,546423,English
452790,452790,CD,2059090,766979,"[Multiple languages]"
452815,452815,CD,2456622,766868,English
453053,453053,CD,122653,767197,German
453066,453066,CD,122653,767207,German
453153,453153,CD,1,766930,English
453263,453263,CD,448902,767358,Spanish
453264,453264,Vinyl,9698,421446,English
453265,453265,CD,9698,421446,English
453602,453602,CD,24179,118214,Dutch
453877,453153,CD,1,766930,English
453989,453989,"Digital Media",127482,767965,English
454294,454294,Vinyl,292299,654494,English
454308,454308,CD,1151766,768212,English
454481,454481,CD,144402,747398,English
454485,454485,CD,22238,36827,English
454523,454523,CD,1,768359,English
454696,454696,"12" Vinyl",24453,108425,English
454880,454880,CD,1171206,37663,English
455027,455027,CD,146720,776860,English
455037,455037,CD,1,768772,English
455063,455063,CD,1,768795,German
455066,455066,CD,309399,768800,English
455079,455079,CD,1,651240,English
455112,455112,CD,507,798543,English
455342,455342,CD,30244,769023,English
455343,455343,CD,30244,769023,English
455412,455412,CD,529,2275,English
455415,455415,"12" Vinyl",529,2275,English
455418,455418,CD,529,2275,English
455484,455484,CD,1,769137,English
455513,455513,CD,1264545,769158,English
455565,455565,CD,111,3552,English
455581,455581,CD,127482,767965,English
455649,455649,CD,1231,769275,Japanese
455652,455649,CD,1231,769275,Japanese
455742,455742,CD,169599,234377,English
455764,455764,"12" Vinyl",567678,769353,English
455837,455837,Cassette,2382,384219,English
455853,385302,CD,1,766930,English
456067,456067,CD,169599,234377,English
456300,456300,CD,798,15206,English
456307,456307,CD,5985,152825,English
456558,456558,CD,1,769877,"[Multiple languages]"
456614,456614,CD,1224,381397,English
456760,456760,CD,1,770055,English
456778,456778,CD,2126281,770081,Italian
456779,456778,CD,2126281,770081,Italian
456905,456905,"Enhanced CD",399541,770184,English
457048,457048,CD,1551391,770302,English
457138,457138,"Digital Media",112082,770363,English
457203,457203,CD,2360459,770410,English
457463,457463,CD,176648,770645,Russian
457650,457650,CD,1136189,770818,English
457692,457692,CD,315613,751285,Finnish
457771,457771,CD,2078,22696,English
457915,457915,CD,11456,196091,English
457924,457924,CD,1763,623925,English
458363,458363,"12" Vinyl",569071,771356,English
458834,458834,CD,834944,771702,German
458941,395056,CD,1,771783,English
459069,459069,CD,32763,1061226,English
459090,459090,CD,127482,515558,English
459168,459168,CD,9044,93,English
459661,459661,CD,569772,772342,English
459670,459670,CD,241750,496395,English
459756,459781,CD,631744,772417,English
459781,459781,CD,631744,772417,English
459785,459785,CD,38843,212874,English
459854,459854,CD,1402673,781809,English
460004,460004,CD,1429870,772567,English
460025,460025,CD,1,772581,English
460047,460047,CD,12153,662410,English
460187,460187,CD,1961024,772691,English
460190,534389,CD,1,834219,English
460206,460206,CD,1,772725,English
460222,460206,CD,1,772725,English
460562,460206,CD,1,772725,English
460632,460632,CD,246815,773026,"[Multiple languages]"
460645,460645,CD,47532,746602,English
460879,460880,CD,1,511692,English
460880,460880,CD,1,511692,English
460944,460944,CD,1,773336,English
460964,460944,CD,1,773336,English
460984,460944,CD,1,773336,English
461008,461008,CD,1,773368,German
461126,461126,CD,31923,279878,German
461174,461174,"12" Vinyl",448615,773513,English
461337,461337,CD,14373,103615,English
461393,461393,CD,501172,690472,Russian
461454,461454,CD,1084647,773768,German
461605,461605,Vinyl,47532,166214,English
461656,461656,CD,37106,229577,English
461738,461738,CD,22656,148774,English
461781,461781,CD,30244,769023,English
462046,462046,CD,1,774249,English
462064,462046,CD,1,774249,English
462092,462092,CD,1268225,774281,English
462094,462092,CD,1268225,774281,English
462354,462354,CD,1757,774488,English
462356,462354,CD,1757,774488,English
462404,462404,CD,807429,760049,English
462409,462409,Vinyl,807429,760049,English
462435,462435,CD,1895065,542659,German
462477,462477,CD,15618,30689,English
462764,462764,CD,571482,774810,English
462768,462764,CD,571482,774810,English
462875,462875,CD,510,260163,English
462970,462970,CD,1460,774997,English
463035,463035,CD,8335,127634,English
463037,463037,CD,8335,127634,English
463113,463113,CD,30244,769023,English
463294,463294,CD,395442,699109,English
463411,463411,CD,1,775373,English
463533,463533,CD,1002649,775479,English
463583,463583,CD,1005248,775526,English
463589,463583,CD,1005248,775526,English
463663,463663,CD,89,482916,English
464153,464153,CD,60,39263,English
464173,464173,CD,60,20424,English
464309,464309,CD,289925,776084,English
464402,464402,CD,127482,776166,English
464435,464435,CD,1477,37212,English
464503,464503,CD,1874,763619,German
464538,464538,CD,1409110,776271,English
464539,464539,Vinyl,1409110,776271,English
464565,464565,CD,1442544,776297,English
464654,464654,CD,278837,374929,English
464700,464700,CD,1086886,776403,English
464702,301348,CD,11456,400255,English
464723,464723,CD,1135,133905,English
464724,464723,CD,1135,133905,English
464725,464723,CD,1135,133905,English
